,age,education,marital-status,race,income,occupation
1689,44,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
1693,53,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
1695,51,HS-grad,Married-civ-spouse,Black,>50K,Machine-op-inspct
1706,56,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1709,43,Masters,Married-civ-spouse,White,>50K,Exec-managerial
1713,38,Bachelors,Married-civ-spouse,White,>50K,Sales
1717,41,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
1718,35,Bachelors,Married-civ-spouse,White,>50K,Sales
1722,38,Bachelors,Divorced,White,>50K,Sales
1723,40,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1726,55,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1728,49,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1735,64,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1738,45,Bachelors,Divorced,White,>50K,Other-service
1740,30,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
1754,53,HS-grad,Married-civ-spouse,Black,>50K,Exec-managerial
1760,42,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
1764,46,Masters,Divorced,White,>50K,Exec-managerial
1765,49,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1769,26,Some-college,Married-civ-spouse,White,>50K,Tech-support
1771,50,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1772,51,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
1774,49,HS-grad,Married-civ-spouse,Black,>50K,Other-service
1779,43,Some-college,Married-civ-spouse,White,>50K,Sales
1780,38,Bachelors,Married-civ-spouse,White,>50K,Sales
1783,39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1785,42,Bachelors,Married-spouse-absent,White,>50K,Prof-specialty
1786,35,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1787,39,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
1795,33,HS-grad,Married-civ-spouse,White,>50K,Sales
1798,50,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
1803,38,Prof-school,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
1811,35,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
1812,51,Bachelors,Married-civ-spouse,White,>50K,Transport-moving
1814,49,HS-grad,Married-civ-spouse,White,>50K,Sales
1819,43,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
1824,51,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
1825,51,Bachelors,Divorced,White,>50K,Exec-managerial
1826,22,HS-grad,Never-married,White,>50K,Prof-specialty
1849,32,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1859,47,Assoc-acdm,Married-civ-spouse,White,>50K,Adm-clerical
1862,61,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1864,38,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Protective-serv
1869,32,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
1872,31,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1875,63,Some-college,Married-civ-spouse,Black,>50K,Sales
1876,44,Some-college,Separated,White,>50K,Exec-managerial
1881,42,Bachelors,Married-civ-spouse,White,>50K,Tech-support
1882,44,HS-grad,Married-civ-spouse,White,>50K,Prof-specialty
1887,55,Some-college,Married-civ-spouse,White,>50K,Farming-fishing
1893,34,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1895,42,Bachelors,Separated,White,>50K,Exec-managerial
1904,39,Some-college,Married-civ-spouse,White,>50K,Craft-repair
1905,44,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
1915,42,Masters,Married-civ-spouse,White,>50K,Exec-managerial
1921,38,Masters,Married-civ-spouse,Black,>50K,Craft-repair
1922,44,Some-college,Married-civ-spouse,White,>50K,Tech-support
1925,30,Bachelors,Never-married,White,>50K,Exec-managerial
1933,25,HS-grad,Married-civ-spouse,White,>50K,Tech-support
1938,50,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
1943,46,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
1945,37,Masters,Married-civ-spouse,White,>50K,Exec-managerial
1949,40,Masters,Married-civ-spouse,White,>50K,Exec-managerial
1959,32,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1961,51,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1962,50,Masters,Married-civ-spouse,White,>50K,Prof-specialty
1963,49,Bachelors,Married-civ-spouse,White,>50K,Sales
1969,45,HS-grad,Married-civ-spouse,Asian-Pac-Islander,>50K,Sales
1972,26,Masters,Never-married,White,>50K,Prof-specialty
1975,40,Bachelors,Married-spouse-absent,Asian-Pac-Islander,>50K,Prof-specialty
1978,48,11th,Married-civ-spouse,White,>50K,Farming-fishing
1981,49,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
1983,36,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
1984,60,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
1986,54,Some-college,Married-civ-spouse,White,>50K,Sales
1992,47,Some-college,Never-married,White,>50K,Sales
1994,30,Bachelors,Never-married,White,>50K,Exec-managerial
1996,49,HS-grad,Married-civ-spouse,White,>50K,Sales
1998,37,Bachelors,Married-civ-spouse,White,>50K,Sales
2003,72,9th,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
2018,39,Masters,Married-civ-spouse,White,>50K,Exec-managerial
2026,47,Assoc-voc,Married-civ-spouse,White,>50K,Machine-op-inspct
2030,32,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
2031,63,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
2039,36,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2043,27,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2048,28,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
2051,53,Bachelors,Married-civ-spouse,White,>50K,Sales
2056,37,Assoc-voc,Never-married,White,>50K,Prof-specialty
2063,42,Masters,Married-civ-spouse,White,>50K,Exec-managerial
2066,46,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
2068,37,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Other-service
2073,51,Some-college,Married-civ-spouse,Black,>50K,Exec-managerial
2074,36,Some-college,Married-civ-spouse,White,>50K,Protective-serv
2081,34,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2085,37,Masters,Married-civ-spouse,White,>50K,Exec-managerial
2086,51,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
2088,31,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
2089,37,HS-grad,Married-civ-spouse,White,>50K,Other-service
2090,42,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
2093,51,Bachelors,Married-civ-spouse,White,>50K,Sales
2095,49,Some-college,Married-civ-spouse,White,>50K,Craft-repair
2098,52,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
2100,47,Bachelors,Divorced,White,>50K,Exec-managerial
2103,43,Some-college,Married-civ-spouse,White,>50K,Sales
2106,42,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
2109,66,Some-college,Married-civ-spouse,White,>50K,Sales
2110,30,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
2112,45,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
2128,44,HS-grad,Married-civ-spouse,Black,>50K,Other-service
2139,46,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2153,44,Masters,Married-civ-spouse,White,>50K,Prof-specialty
2157,33,Bachelors,Married-civ-spouse,White,>50K,Sales
2158,57,Masters,Married-civ-spouse,White,>50K,Sales
2159,47,5th-6th,Married-civ-spouse,White,>50K,Sales
2160,41,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
2164,47,HS-grad,Married-civ-spouse,White,>50K,?
2167,45,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2175,27,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2178,37,Assoc-acdm,Married-civ-spouse,White,>50K,Machine-op-inspct
2179,54,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2180,36,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
2181,34,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2182,41,Masters,Divorced,White,>50K,Sales
2184,63,Masters,Married-civ-spouse,White,>50K,Sales
2190,50,11th,Married-civ-spouse,White,>50K,Transport-moving
2196,49,Some-college,Married-civ-spouse,White,>50K,Craft-repair
2198,50,Bachelors,Married-civ-spouse,White,>50K,Adm-clerical
2205,47,HS-grad,Married-civ-spouse,Black,>50K,Machine-op-inspct
2206,45,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
2213,60,5th-6th,Married-civ-spouse,White,>50K,?
2215,33,Some-college,Married-civ-spouse,White,>50K,Sales
2217,45,Masters,Married-civ-spouse,White,>50K,Exec-managerial
2227,32,Bachelors,Separated,White,>50K,Prof-specialty
2228,42,Assoc-acdm,Married-civ-spouse,Black,>50K,Adm-clerical
2230,59,Bachelors,Married-civ-spouse,White,>50K,Sales
2233,35,Assoc-voc,Married-civ-spouse,White,>50K,Sales
2236,60,HS-grad,Married-civ-spouse,White,>50K,Tech-support
2237,37,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2240,38,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
2242,51,Assoc-voc,Married-civ-spouse,White,>50K,Handlers-cleaners
2243,45,Assoc-acdm,Married-civ-spouse,White,>50K,Craft-repair
2245,51,Some-college,Married-civ-spouse,White,>50K,Craft-repair
2249,44,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Adm-clerical
2252,44,Doctorate,Married-civ-spouse,White,>50K,Adm-clerical
2254,63,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
2258,29,Masters,Married-civ-spouse,White,>50K,Sales
2265,43,Some-college,Married-civ-spouse,White,>50K,Sales
2282,31,HS-grad,Married-civ-spouse,White,>50K,Other-service
2286,41,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
2287,46,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2293,52,Some-college,Married-civ-spouse,White,>50K,Craft-repair
2304,45,Bachelors,Married-civ-spouse,White,>50K,Sales
2305,30,Bachelors,Married-civ-spouse,White,>50K,Other-service
2308,53,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2311,42,Some-college,Married-spouse-absent,White,>50K,Prof-specialty
2312,26,Bachelors,Married-civ-spouse,White,>50K,Sales
2318,62,Masters,Married-civ-spouse,White,>50K,Prof-specialty
2319,65,Bachelors,Married-civ-spouse,White,>50K,Sales
2321,45,Some-college,Married-civ-spouse,White,>50K,Protective-serv
2324,63,Masters,Married-civ-spouse,White,>50K,Exec-managerial
2325,39,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2330,53,Some-college,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
2332,23,11th,Married-civ-spouse,White,>50K,Transport-moving
2334,51,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2339,36,Masters,Married-civ-spouse,Asian-Pac-Islander,>50K,Exec-managerial
2344,44,Masters,Married-civ-spouse,White,>50K,Exec-managerial
2345,29,Bachelors,Married-civ-spouse,White,>50K,Sales
2348,62,12th,Married-civ-spouse,White,>50K,Craft-repair
2351,31,Bachelors,Never-married,White,>50K,Exec-managerial
2352,37,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2357,47,HS-grad,Married-civ-spouse,White,>50K,Other-service
2361,26,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
2362,36,Some-college,Married-civ-spouse,White,>50K,Craft-repair
2367,34,Masters,Separated,White,>50K,Prof-specialty
2377,54,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
2385,56,Bachelors,Married-civ-spouse,White,>50K,Sales
2386,33,Bachelors,Married-civ-spouse,White,>50K,Sales
2390,30,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
2396,53,Masters,Never-married,White,>50K,Prof-specialty
2403,57,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2406,48,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2414,44,Bachelors,Divorced,White,>50K,Exec-managerial
2415,39,Masters,Married-civ-spouse,White,>50K,Prof-specialty
2420,66,Bachelors,Married-civ-spouse,White,>50K,?
2425,34,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
2426,55,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
2430,60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
2431,61,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
2433,42,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2460,38,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
2462,64,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2465,39,HS-grad,Married-civ-spouse,White,>50K,Sales
2469,39,HS-grad,Married-civ-spouse,Black,>50K,Sales
2470,50,Masters,Married-civ-spouse,White,>50K,Tech-support
2472,30,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
2473,39,Bachelors,Married-civ-spouse,White,>50K,Sales
2481,44,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2484,40,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
2495,50,Bachelors,Married-civ-spouse,White,>50K,Transport-moving
2497,32,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2498,57,Bachelors,Married-civ-spouse,White,>50K,Sales
2505,57,HS-grad,Widowed,White,>50K,Craft-repair
2508,34,HS-grad,Never-married,White,>50K,Craft-repair
2509,31,Assoc-acdm,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
2512,47,Bachelors,Married-civ-spouse,Asian-Pac-Islander,>50K,Adm-clerical
2514,29,Some-college,Married-civ-spouse,White,>50K,Transport-moving
2517,51,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2520,36,Some-college,Married-civ-spouse,White,>50K,Craft-repair
2529,49,Masters,Never-married,White,>50K,Exec-managerial
2538,47,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
2541,34,Some-college,Married-civ-spouse,Black,>50K,Adm-clerical
2546,24,Some-college,Married-civ-spouse,White,>50K,Transport-moving
2556,55,Bachelors,Married-civ-spouse,White,>50K,Sales
2560,39,Assoc-voc,Married-civ-spouse,White,>50K,Adm-clerical
2569,56,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2570,54,HS-grad,Married-civ-spouse,White,>50K,?
2574,34,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2576,32,HS-grad,Married-civ-spouse,White,>50K,Sales
2578,67,Masters,Married-civ-spouse,Black,>50K,?
2580,52,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
2583,41,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2588,33,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2589,46,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
2593,39,Masters,Never-married,Black,>50K,Exec-managerial
2597,37,Assoc-voc,Divorced,White,>50K,Prof-specialty
2598,41,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
2599,60,Assoc-acdm,Married-civ-spouse,White,>50K,Adm-clerical
2603,24,HS-grad,Divorced,White,>50K,Exec-managerial
2607,45,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2614,41,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2618,31,Assoc-voc,Married-civ-spouse,White,>50K,Sales
2620,41,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
2624,42,Assoc-acdm,Married-civ-spouse,White,>50K,Craft-repair
2626,52,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
2631,32,Bachelors,Married-civ-spouse,White,>50K,Tech-support
2633,55,Bachelors,Married-civ-spouse,White,>50K,Sales
2637,33,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2638,52,Assoc-voc,Married-civ-spouse,White,>50K,?
2643,47,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
2652,34,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2660,48,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
2663,48,Assoc-voc,Divorced,White,>50K,Prof-specialty
2664,40,Bachelors,Divorced,White,>50K,Exec-managerial
2665,70,Bachelors,Married-civ-spouse,White,>50K,Sales
2669,49,Some-college,Widowed,White,>50K,Exec-managerial
2670,51,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
2683,37,HS-grad,Married-civ-spouse,White,>50K,Tech-support
2687,55,Masters,Married-civ-spouse,White,>50K,Prof-specialty
2695,47,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
2707,52,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
2710,50,Some-college,Married-civ-spouse,White,>50K,Tech-support
2713,39,Some-college,Divorced,White,>50K,Exec-managerial
2716,42,Masters,Married-civ-spouse,White,>50K,Prof-specialty
2719,39,HS-grad,Married-civ-spouse,White,>50K,Sales
2721,34,Some-college,Married-civ-spouse,White,>50K,Sales
2724,45,Bachelors,Divorced,White,>50K,Prof-specialty
2725,28,Masters,Never-married,White,>50K,Prof-specialty
2726,30,Bachelors,Never-married,White,>50K,Prof-specialty
2731,62,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
2734,32,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
2736,37,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
2738,37,Some-college,Married-civ-spouse,White,>50K,Adm-clerical
2740,38,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2744,43,Some-college,Married-civ-spouse,White,>50K,Sales
2752,53,7th-8th,Married-civ-spouse,White,>50K,Exec-managerial
2753,43,Bachelors,Married-civ-spouse,White,>50K,Sales
2756,43,Masters,Married-civ-spouse,White,>50K,Exec-managerial
2759,48,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
2762,51,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
2767,41,Bachelors,Married-civ-spouse,White,>50K,Transport-moving
2774,55,Bachelors,Married-civ-spouse,White,>50K,Tech-support
2775,49,Doctorate,Married-civ-spouse,Black,>50K,Prof-specialty
2781,61,Some-college,Married-civ-spouse,White,>50K,Sales
2783,43,Masters,Divorced,White,>50K,Protective-serv
2796,47,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
2800,47,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2817,41,1st-4th,Married-civ-spouse,White,>50K,Machine-op-inspct
2828,54,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2829,36,Masters,Married-civ-spouse,White,>50K,Prof-specialty
2832,57,Some-college,Married-civ-spouse,White,>50K,Sales
2833,58,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
2840,44,Prof-school,Never-married,White,>50K,Prof-specialty
2843,41,Some-college,Married-civ-spouse,White,>50K,Other-service
2844,37,HS-grad,Married-civ-spouse,White,>50K,Sales
2845,50,Some-college,Married-civ-spouse,White,>50K,Sales
2848,36,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2859,40,Prof-school,Never-married,White,>50K,Prof-specialty
2860,47,Masters,Married-civ-spouse,White,>50K,Sales
2871,47,HS-grad,Married-civ-spouse,White,>50K,Protective-serv
2874,38,Assoc-acdm,Married-civ-spouse,White,>50K,Adm-clerical
2883,45,Masters,Divorced,White,>50K,Exec-managerial
2886,39,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
2894,48,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2896,46,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
2900,47,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
2901,67,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2909,55,Prof-school,Married-civ-spouse,White,>50K,Exec-managerial
2917,30,HS-grad,Married-civ-spouse,White,>50K,Tech-support
2919,40,HS-grad,Married-civ-spouse,White,>50K,Sales
2925,49,Assoc-acdm,Married-civ-spouse,White,>50K,Sales
2933,29,Prof-school,Never-married,White,>50K,Prof-specialty
2941,75,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2948,45,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2950,27,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2956,60,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
2962,42,Assoc-voc,Married-civ-spouse,White,>50K,Prof-specialty
2965,38,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
2968,49,Bachelors,Married-civ-spouse,White,>50K,Sales
2971,36,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
2973,36,HS-grad,Married-civ-spouse,White,>50K,Sales
2977,61,Some-college,Married-civ-spouse,White,>50K,Sales
2980,37,Masters,Never-married,White,>50K,Exec-managerial
2986,64,11th,Married-civ-spouse,Black,>50K,Craft-repair
3011,37,Masters,Separated,White,>50K,Exec-managerial
3012,42,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
3013,64,Doctorate,Never-married,White,>50K,Prof-specialty
3014,28,HS-grad,Married-civ-spouse,White,>50K,Handlers-cleaners
3017,55,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
3020,51,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
3021,57,Prof-school,Married-civ-spouse,Asian-Pac-Islander,>50K,Craft-repair
3022,51,Bachelors,Married-civ-spouse,White,>50K,Craft-repair
3027,42,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
3032,47,Some-college,Married-civ-spouse,White,>50K,Craft-repair
3035,61,Masters,Married-civ-spouse,White,>50K,Sales
