,age,education,marital-status,race,income,occupation
449,17,11th,Never-married,White,<=50K,?
450,19,HS-grad,Never-married,Black,<=50K,Machine-op-inspct
451,45,Some-college,Married-civ-spouse,White,>50K,Craft-repair
452,60,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
453,42,Assoc-acdm,Married-civ-spouse,Black,>50K,Exec-managerial
454,44,HS-grad,Married-civ-spouse,White,>50K,Sales
455,40,Assoc-voc,Married-civ-spouse,Asian-Pac-Islander,>50K,Machine-op-inspct
456,30,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
457,38,Some-college,Married-civ-spouse,Black,<=50K,Transport-moving
458,23,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
459,32,Some-college,Married-civ-spouse,White,<=50K,?
460,44,Assoc-acdm,Never-married,White,<=50K,Farming-fishing
461,54,HS-grad,Married-civ-spouse,Black,<=50K,Transport-moving
462,32,Bachelors,Married-civ-spouse,White,<=50K,Prof-specialty
463,50,1st-4th,Married-spouse-absent,White,<=50K,Craft-repair
464,24,Bachelors,Never-married,White,<=50K,Tech-support
465,37,HS-grad,Married-civ-spouse,White,<=50K,Adm-clerical
466,52,HS-grad,Divorced,White,<=50K,Transport-moving
467,38,Some-college,Married-civ-spouse,White,<=50K,Transport-moving
468,49,Masters,Married-civ-spouse,White,>50K,Exec-managerial
469,30,Bachelors,Married-civ-spouse,White,>50K,Tech-support
470,60,Some-college,Never-married,White,>50K,Prof-specialty
471,22,Some-college,Never-married,White,<=50K,?
472,35,HS-grad,Never-married,White,<=50K,Craft-repair
473,30,HS-grad,Never-married,White,<=50K,Transport-moving
474,67,Assoc-voc,Divorced,White,<=50K,Other-service
475,46,Bachelors,Never-married,White,<=50K,Craft-repair
476,17,9th,Never-married,White,<=50K,Other-service
477,22,Some-college,Never-married,White,<=50K,Handlers-cleaners
478,27,10th,Never-married,White,<=50K,Other-service
479,23,HS-grad,Never-married,White,<=50K,Other-service
480,33,Assoc-acdm,Married-civ-spouse,White,<=50K,Craft-repair
481,43,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
482,28,Bachelors,Never-married,White,<=50K,Prof-specialty
483,41,HS-grad,Married-spouse-absent,White,<=50K,Craft-repair
484,52,12th,Never-married,Black,<=50K,?
485,25,Some-college,Married-spouse-absent,Black,<=50K,Adm-clerical
486,63,1st-4th,Married-civ-spouse,White,<=50K,?
487,59,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
488,45,Bachelors,Divorced,White,<=50K,Prof-specialty
489,38,Bachelors,Married-civ-spouse,White,>50K,Sales
490,40,HS-grad,Never-married,White,<=50K,Other-service
491,46,HS-grad,Divorced,White,<=50K,Adm-clerical
492,35,Assoc-acdm,Never-married,White,<=50K,Exec-managerial
493,34,HS-grad,Divorced,White,<=50K,Prof-specialty
494,33,Bachelors,Never-married,White,<=50K,Craft-repair
495,41,HS-grad,Divorced,White,<=50K,Adm-clerical
496,20,Some-college,Never-married,White,<=50K,Machine-op-inspct
497,23,5th-6th,Never-married,White,<=50K,Other-service
498,26,Some-college,Never-married,White,<=50K,Prof-specialty
499,72,HS-grad,Married-civ-spouse,White,<=50K,?
500,23,HS-grad,Never-married,White,<=50K,Farming-fishing
501,62,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
502,52,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
503,58,Some-college,Divorced,White,<=50K,Other-service
504,25,Bachelors,Never-married,White,<=50K,Sales
505,24,Bachelors,Never-married,Black,<=50K,Exec-managerial
506,19,Some-college,Never-married,White,<=50K,Protective-serv
507,43,Some-college,Married-civ-spouse,White,<=50K,Exec-managerial
508,47,HS-grad,Separated,Black,<=50K,Adm-clerical
509,39,HS-grad,Divorced,White,<=50K,Other-service
510,49,Assoc-voc,Married-spouse-absent,White,<=50K,Handlers-cleaners
511,53,5th-6th,Widowed,Black,<=50K,?
512,32,Assoc-voc,Never-married,White,<=50K,Craft-repair
513,34,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
514,28,HS-grad,Divorced,White,<=50K,Craft-repair
515,57,Assoc-voc,Widowed,White,<=50K,?
516,25,Some-college,Never-married,Amer-Indian-Eskimo,<=50K,Adm-clerical
517,20,Some-college,Never-married,White,<=50K,?
518,21,Some-college,Never-married,White,<=50K,?
519,34,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
520,38,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
521,50,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
522,24,Some-college,Divorced,Black,<=50K,Handlers-cleaners
523,37,Some-college,Married-civ-spouse,White,>50K,Tech-support
524,44,Some-college,Divorced,White,>50K,Machine-op-inspct
525,28,Some-college,Married-civ-spouse,White,<=50K,Sales
526,42,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
527,74,Some-college,Divorced,White,<=50K,Adm-clerical
528,38,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
529,44,Masters,Married-civ-spouse,White,<=50K,Prof-specialty
530,44,11th,Divorced,Other,<=50K,Machine-op-inspct
531,26,HS-grad,Never-married,White,<=50K,Machine-op-inspct
532,36,HS-grad,Married-civ-spouse,Black,<=50K,Other-service
533,41,Assoc-acdm,Married-civ-spouse,White,>50K,Exec-managerial
534,67,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
535,39,12th,Married-civ-spouse,White,<=50K,Tech-support
536,57,1st-4th,Widowed,Black,<=50K,Priv-house-serv
537,29,Assoc-voc,Separated,White,<=50K,Craft-repair
538,31,Bachelors,Never-married,White,<=50K,Farming-fishing
539,34,HS-grad,Never-married,Black,<=50K,?
540,44,Some-college,Married-civ-spouse,White,<=50K,Transport-moving
541,29,Doctorate,Never-married,White,<=50K,Prof-specialty
542,30,Some-college,Never-married,White,<=50K,Handlers-cleaners
543,27,HS-grad,Never-married,White,<=50K,Transport-moving
544,27,Some-college,Married-civ-spouse,White,<=50K,Sales
545,32,HS-grad,Never-married,White,<=50K,Handlers-cleaners
546,58,10th,Married-civ-spouse,White,<=50K,Other-service
547,35,Some-college,Married-civ-spouse,White,<=50K,Protective-serv
548,21,HS-grad,Never-married,White,<=50K,Handlers-cleaners
549,28,Some-college,Never-married,White,<=50K,Craft-repair
550,46,Some-college,Divorced,White,<=50K,Exec-managerial
551,36,HS-grad,Separated,White,<=50K,Other-service
552,72,11th,Widowed,White,<=50K,Adm-clerical
553,35,HS-grad,Married-civ-spouse,Black,<=50K,Machine-op-inspct
554,33,Assoc-voc,Divorced,Black,>50K,Craft-repair
555,69,11th,Never-married,White,<=50K,Machine-op-inspct
556,35,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
557,31,HS-grad,Separated,White,<=50K,Adm-clerical
558,34,HS-grad,Married-civ-spouse,White,<=50K,Tech-support
559,30,11th,Married-civ-spouse,White,<=50K,Other-service
560,28,Bachelors,Never-married,White,<=50K,Transport-moving
561,54,Bachelors,Married-civ-spouse,White,>50K,Sales
562,47,Some-college,Married-civ-spouse,White,>50K,Prof-specialty
563,24,HS-grad,Never-married,Black,<=50K,Handlers-cleaners
564,52,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
565,20,HS-grad,Never-married,Amer-Indian-Eskimo,<=50K,Handlers-cleaners
566,43,Masters,Married-civ-spouse,White,<=50K,Exec-managerial
567,45,7th-8th,Separated,White,<=50K,Other-service
568,29,HS-grad,Separated,White,<=50K,Craft-repair
569,47,Masters,Divorced,White,<=50K,Exec-managerial
570,24,HS-grad,Never-married,White,<=50K,Craft-repair
571,51,HS-grad,Married-civ-spouse,White,<=50K,Prof-specialty
572,17,11th,Never-married,White,<=50K,Sales
573,37,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
574,27,Doctorate,Never-married,White,<=50K,Prof-specialty
575,29,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
576,18,12th,Never-married,White,<=50K,?
577,36,Assoc-acdm,Divorced,White,<=50K,Sales
578,58,Bachelors,Never-married,White,<=50K,Prof-specialty
579,26,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
580,65,Some-college,Married-civ-spouse,White,>50K,?
581,57,HS-grad,Married-civ-spouse,White,>50K,Sales
582,59,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
583,27,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
584,31,Bachelors,Never-married,White,<=50K,Tech-support
585,21,Some-college,Never-married,White,<=50K,Sales
586,29,Some-college,Never-married,White,<=50K,Adm-clerical
587,18,11th,Never-married,White,<=50K,Other-service
588,52,10th,Married-civ-spouse,White,>50K,Craft-repair
589,57,Bachelors,Divorced,White,<=50K,Prof-specialty
590,42,HS-grad,Married-civ-spouse,White,<=50K,?
591,55,HS-grad,Married-civ-spouse,Asian-Pac-Islander,<=50K,?
592,60,7th-8th,Never-married,White,>50K,Transport-moving
593,31,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
594,23,Bachelors,Never-married,White,<=50K,Adm-clerical
595,27,HS-grad,Never-married,White,<=50K,Sales
596,23,Some-college,Never-married,Amer-Indian-Eskimo,<=50K,?
597,42,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
598,25,Some-college,Never-married,White,<=50K,Tech-support
599,49,Bachelors,Never-married,White,<=50K,Prof-specialty
600,32,Bachelors,Never-married,White,<=50K,Tech-support
601,19,Some-college,Never-married,White,<=50K,Adm-clerical
602,60,7th-8th,Divorced,White,<=50K,Other-service
603,42,9th,Married-civ-spouse,White,<=50K,Other-service
604,35,Assoc-acdm,Never-married,White,<=50K,Farming-fishing
605,48,HS-grad,Never-married,Black,<=50K,Adm-clerical
606,51,Masters,Married-civ-spouse,White,>50K,Craft-repair
607,29,HS-grad,Never-married,Amer-Indian-Eskimo,<=50K,Craft-repair
608,36,HS-grad,Separated,Black,<=50K,Exec-managerial
609,17,10th,Never-married,White,<=50K,Other-service
610,52,Masters,Divorced,White,<=50K,Prof-specialty
611,24,HS-grad,Never-married,White,<=50K,Craft-repair
612,24,HS-grad,Married-civ-spouse,White,<=50K,Handlers-cleaners
613,26,Bachelors,Never-married,White,<=50K,Prof-specialty
614,27,Bachelors,Never-married,White,<=50K,Other-service
615,39,HS-grad,Never-married,White,<=50K,Handlers-cleaners
616,30,HS-grad,Married-civ-spouse,Black,<=50K,Transport-moving
617,50,HS-grad,Married-civ-spouse,White,<=50K,Exec-managerial
618,52,Bachelors,Married-civ-spouse,White,<=50K,Sales
619,46,Prof-school,Married-civ-spouse,White,>50K,Prof-specialty
620,23,Bachelors,Never-married,White,<=50K,Sales
621,45,11th,Widowed,Black,<=50K,Other-service
622,65,9th,Widowed,Black,<=50K,Priv-house-serv
623,29,Assoc-voc,Married-civ-spouse,White,<=50K,Transport-moving
624,47,9th,Married-spouse-absent,White,<=50K,Handlers-cleaners
625,30,HS-grad,Never-married,Black,<=50K,Farming-fishing
626,34,HS-grad,Married-civ-spouse,White,>50K,Sales
627,38,HS-grad,Married-civ-spouse,White,<=50K,Sales
628,33,Some-college,Married-civ-spouse,White,>50K,Exec-managerial
629,49,Bachelors,Married-civ-spouse,White,>50K,Sales
630,47,Some-college,Never-married,Black,<=50K,Other-service
631,49,10th,Separated,Black,<=50K,Other-service
632,43,Some-college,Married-civ-spouse,White,>50K,Craft-repair
633,30,Bachelors,Married-civ-spouse,Black,>50K,Adm-clerical
634,58,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
635,19,HS-grad,Never-married,White,<=50K,Other-service
636,21,Bachelors,Never-married,White,<=50K,Handlers-cleaners
637,33,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
638,47,5th-6th,Married-civ-spouse,White,<=50K,Transport-moving
639,52,Doctorate,Married-civ-spouse,White,>50K,Prof-specialty
640,26,HS-grad,Divorced,White,<=50K,Craft-repair
641,60,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
642,21,Some-college,Never-married,White,<=50K,Handlers-cleaners
643,36,Some-college,Married-civ-spouse,White,>50K,Sales
644,31,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
645,50,Doctorate,Separated,White,>50K,Prof-specialty
646,31,HS-grad,Divorced,White,<=50K,Adm-clerical
647,71,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
648,58,HS-grad,Married-civ-spouse,White,<=50K,?
649,30,Bachelors,Married-civ-spouse,White,>50K,Tech-support
650,20,Some-college,Never-married,White,<=50K,Other-service
651,24,HS-grad,Never-married,White,<=50K,Exec-managerial
652,35,Doctorate,Married-civ-spouse,Asian-Pac-Islander,>50K,Prof-specialty
653,38,Some-college,Separated,White,<=50K,Exec-managerial
654,27,HS-grad,Never-married,White,<=50K,Machine-op-inspct
655,29,Some-college,Never-married,Asian-Pac-Islander,<=50K,Adm-clerical
656,70,9th,Widowed,White,<=50K,?
657,34,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
658,44,7th-8th,Married-civ-spouse,White,<=50K,Craft-repair
659,43,HS-grad,Married-civ-spouse,White,>50K,Machine-op-inspct
660,44,12th,Married-civ-spouse,Black,>50K,Handlers-cleaners
661,35,Masters,Never-married,White,<=50K,Sales
662,27,Some-college,Never-married,White,<=50K,Prof-specialty
663,43,Masters,Never-married,White,<=50K,Prof-specialty
664,20,Some-college,Never-married,White,<=50K,Sales
665,42,Assoc-acdm,Divorced,White,>50K,Prof-specialty
666,27,Some-college,Married-civ-spouse,White,<=50K,Transport-moving
667,42,HS-grad,Married-civ-spouse,Black,>50K,Craft-repair
668,20,11th,Married-spouse-absent,Asian-Pac-Islander,<=50K,?
669,24,9th,Never-married,White,<=50K,Machine-op-inspct
670,48,Some-college,Divorced,White,<=50K,Exec-managerial
671,17,11th,Never-married,White,<=50K,?
672,17,11th,Never-married,White,<=50K,Farming-fishing
673,33,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
674,50,HS-grad,Married-civ-spouse,White,>50K,Sales
675,22,HS-grad,Never-married,White,<=50K,Sales
676,17,12th,Never-married,White,<=50K,Other-service
677,32,Some-college,Married-civ-spouse,White,<=50K,Adm-clerical
678,31,HS-grad,Never-married,White,<=50K,Craft-repair
679,58,HS-grad,Widowed,White,<=50K,Exec-managerial
680,29,HS-grad,Never-married,White,<=50K,Protective-serv
681,37,Assoc-voc,Married-civ-spouse,White,>50K,Craft-repair
682,34,HS-grad,Married-civ-spouse,White,>50K,Craft-repair
683,23,Some-college,Separated,Black,<=50K,Exec-managerial
684,18,11th,Never-married,White,<=50K,Adm-clerical
685,34,HS-grad,Divorced,White,<=50K,Exec-managerial
686,66,7th-8th,Never-married,White,<=50K,?
687,45,Bachelors,Married-civ-spouse,White,<=50K,Prof-specialty
688,41,Masters,Never-married,White,<=50K,Exec-managerial
689,26,HS-grad,Never-married,White,<=50K,Other-service
690,54,Some-college,Married-civ-spouse,White,<=50K,Farming-fishing
691,24,Some-college,Never-married,Black,<=50K,Machine-op-inspct
692,42,Some-college,Married-civ-spouse,White,<=50K,Prof-specialty
693,20,Some-college,Never-married,White,<=50K,Prof-specialty
694,23,Bachelors,Never-married,White,<=50K,Tech-support
695,25,Assoc-acdm,Never-married,White,<=50K,?
696,35,Masters,Never-married,White,>50K,Prof-specialty
697,31,Masters,Married-civ-spouse,White,>50K,Tech-support
698,30,Bachelors,Never-married,White,<=50K,Prof-specialty
699,19,HS-grad,Never-married,White,<=50K,Sales
700,36,Bachelors,Never-married,White,<=50K,Prof-specialty
701,31,Bachelors,Widowed,White,<=50K,Sales
702,21,Some-college,Never-married,White,<=50K,Handlers-cleaners
703,31,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
704,46,Doctorate,Divorced,White,>50K,Prof-specialty
705,44,Bachelors,Divorced,White,>50K,Exec-managerial
706,40,12th,Married-civ-spouse,Black,<=50K,Other-service
707,45,Some-college,Never-married,Black,<=50K,Sales
708,60,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
709,18,11th,Never-married,White,<=50K,Other-service
710,28,Bachelors,Married-civ-spouse,White,<=50K,Prof-specialty
711,36,Some-college,Divorced,Black,<=50K,Adm-clerical
712,36,Bachelors,Separated,White,<=50K,Prof-specialty
713,40,Assoc-voc,Married-civ-spouse,White,<=50K,Tech-support
714,36,Bachelors,Divorced,White,<=50K,Adm-clerical
715,31,HS-grad,Separated,Black,<=50K,Other-service
716,33,HS-grad,Married-civ-spouse,White,<=50K,Machine-op-inspct
717,19,HS-grad,Never-married,White,<=50K,Tech-support
718,22,Some-college,Never-married,White,<=50K,Sales
719,34,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
720,33,HS-grad,Never-married,White,<=50K,Other-service
721,41,HS-grad,Married-civ-spouse,White,<=50K,Craft-repair
722,29,Bachelors,Never-married,White,<=50K,Prof-specialty
723,50,HS-grad,Married-civ-spouse,White,>50K,Exec-managerial
724,42,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
725,43,Bachelors,Never-married,White,>50K,Prof-specialty
726,44,HS-grad,Married-civ-spouse,White,<=50K,Sales
727,20,Some-college,Never-married,White,<=50K,Other-service
728,31,HS-grad,Married-civ-spouse,White,<=50K,Other-service
729,65,11th,Married-civ-spouse,White,>50K,Exec-managerial
730,23,Some-college,Never-married,White,<=50K,Other-service
731,55,Some-college,Divorced,Asian-Pac-Islander,<=50K,Adm-clerical
732,26,Assoc-voc,Married-civ-spouse,White,<=50K,Adm-clerical
733,25,Assoc-voc,Never-married,White,<=50K,Other-service
734,45,Some-college,Married-civ-spouse,Black,<=50K,?
735,35,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
736,36,Some-college,Never-married,Black,<=50K,Sales
737,43,Bachelors,Married-civ-spouse,White,<=50K,Prof-specialty
738,56,HS-grad,Widowed,Black,<=50K,Other-service
739,42,Bachelors,Married-civ-spouse,White,>50K,Tech-support
740,19,Some-college,Never-married,White,<=50K,Other-service
741,55,HS-grad,Married-civ-spouse,White,<=50K,Transport-moving
742,42,Masters,Never-married,White,>50K,Exec-managerial
743,26,Assoc-voc,Never-married,White,<=50K,Tech-support
744,17,12th,Never-married,White,<=50K,Handlers-cleaners
745,42,Bachelors,Married-civ-spouse,White,>50K,Prof-specialty
746,55,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
747,32,Some-college,Never-married,Black,<=50K,Adm-clerical
748,29,11th,Never-married,Black,<=50K,Craft-repair
749,46,Bachelors,Married-civ-spouse,White,<=50K,Prof-specialty
750,29,Bachelors,Married-civ-spouse,White,>50K,Exec-managerial
751,22,Bachelors,Never-married,White,<=50K,Prof-specialty
752,58,10th,Married-civ-spouse,White,<=50K,Craft-repair
753,23,HS-grad,Never-married,White,<=50K,Transport-moving
754,39,HS-grad,Never-married,White,<=50K,Handlers-cleaners
755,27,Assoc-voc,Never-married,White,<=50K,Craft-repair
756,54,HS-grad,Married-civ-spouse,White,>50K,Transport-moving
757,33,Bachelors,Never-married,White,<=50K,Prof-specialty
758,46,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
759,37,HS-grad,Never-married,Black,<=50K,Farming-fishing
760,36,HS-grad,Never-married,White,<=50K,Other-service
761,59,HS-grad,Married-civ-spouse,White,>50K,Adm-clerical
762,34,HS-grad,Divorced,White,<=50K,Protective-serv
763,53,Doctorate,Married-civ-spouse,White,>50K,Exec-managerial
764,51,Bachelors,Never-married,White,>50K,Sales
765,32,10th,Separated,White,<=50K,Other-service
766,31,Some-college,Married-spouse-absent,White,<=50K,Other-service
767,22,Some-college,Married-civ-spouse,White,<=50K,Sales
768,47,Bachelors,Divorced,White,<=50K,Sales
769,32,HS-grad,Never-married,White,<=50K,Machine-op-inspct
770,26,Some-college,Never-married,White,<=50K,Farming-fishing
771,37,5th-6th,Separated,White,<=50K,Farming-fishing
772,31,HS-grad,Divorced,White,<=50K,Craft-repair
773,37,Assoc-voc,Married-civ-spouse,White,>50K,Tech-support
774,55,HS-grad,Never-married,White,<=50K,Sales
775,23,Assoc-voc,Divorced,White,<=50K,Tech-support
776,36,Some-college,Divorced,White,<=50K,Adm-clerical
777,34,Masters,Married-civ-spouse,White,<=50K,Prof-specialty
778,43,Bachelors,Married-civ-spouse,White,>50K,Sales
779,54,Some-college,Never-married,White,<=50K,Tech-support
780,43,Some-college,Married-civ-spouse,White,<=50K,Craft-repair
781,28,Assoc-voc,Never-married,White,<=50K,Machine-op-inspct
782,40,Assoc-voc,Married-civ-spouse,White,>50K,Exec-managerial
783,41,Some-college,Married-civ-spouse,White,<=50K,Exec-managerial
784,40,Bachelors,Never-married,Other,>50K,Sales
785,42,Some-college,Divorced,Black,<=50K,Adm-clerical
786,61,HS-grad,Married-civ-spouse,White,<=50K,Farming-fishing
